DATAFLOW,LAST UPDATE,freq,tra_infr,rep_airp,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HAMBURG airport,2006,17,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HAMBURG airport,2007,17,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HAMBURG airport,2008,17,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HAMBURG airport,2009,17,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HAMBURG airport,2010,17,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HAMBURG airport,2011,17,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HAMBURG airport,2012,17,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HAMBURG airport,2013,17,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HAMBURG airport,2014,17,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HAMBURG airport,2015,17,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HAMBURG airport,2016,17,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HAMBURG airport,2021,17,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HAMBURG airport,2022,17,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HAMBURG airport,2023,17,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOELN/BONN airport,2003,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOELN/BONN airport,2004,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOELN/BONN airport,2006,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOELN/BONN airport,2007,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOELN/BONN airport,2008,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOELN/BONN airport,2009,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOELN/BONN airport,2010,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOELN/BONN airport,2011,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOELN/BONN airport,2012,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOELN/BONN airport,2013,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOELN/BONN airport,2014,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOELN/BONN airport,2015,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOELN/BONN airport,2016,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOELN/BONN airport,2021,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOELN/BONN airport,2022,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOELN/BONN airport,2023,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,MUENCHEN airport,2003,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,MUENCHEN airport,2004,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,MUENCHEN airport,2006,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,MUENCHEN airport,2007,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,MUENCHEN airport,2008,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,MUENCHEN airport,2009,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,MUENCHEN airport,2010,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,MUENCHEN airport,2011,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,MUENCHEN airport,2012,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,MUENCHEN airport,2013,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,MUENCHEN airport,2014,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,MUENCHEN airport,2015,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,MUENCHEN airport,2016,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,MUENCHEN airport,2021,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,MUENCHEN airport,2022,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,MUENCHEN airport,2023,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,NUERNBERG airport,2003,5,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,NUERNBERG airport,2004,5,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,NUERNBERG airport,2006,5,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,NUERNBERG airport,2007,5,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,NUERNBERG airport,2008,5,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,NUERNBERG airport,2009,5,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,NUERNBERG airport,2010,5,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,NUERNBERG airport,2011,5,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,NUERNBERG airport,2012,5,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,NUERNBERG airport,2013,5,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,NUERNBERG airport,2014,5,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,NUERNBERG airport,2015,5,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,NUERNBERG airport,2016,5,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,NUERNBERG airport,2021,5,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,NUERNBERG airport,2022,5,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,NUERNBERG airport,2023,5,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LEIPZIG/HALLE airport,2003,5,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LEIPZIG/HALLE airport,2004,5,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LEIPZIG/HALLE airport,2006,5,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LEIPZIG/HALLE airport,2007,6,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LEIPZIG/HALLE airport,2008,6,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LEIPZIG/HALLE airport,2009,6,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LEIPZIG/HALLE airport,2010,6,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LEIPZIG/HALLE airport,2011,6,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LEIPZIG/HALLE airport,2012,6,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LEIPZIG/HALLE airport,2013,6,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LEIPZIG/HALLE airport,2014,6,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LEIPZIG/HALLE airport,2015,6,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LEIPZIG/HALLE airport,2016,6,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LEIPZIG/HALLE airport,2021,6,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LEIPZIG/HALLE airport,2022,6,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LEIPZIG/HALLE airport,2023,6,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,STUTTGART airport,2003,5,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,STUTTGART airport,2004,5,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,STUTTGART airport,2006,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,STUTTGART airport,2007,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,STUTTGART airport,2008,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,STUTTGART airport,2009,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,STUTTGART airport,2010,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,STUTTGART airport,2011,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,STUTTGART airport,2012,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,STUTTGART airport,2013,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,STUTTGART airport,2014,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,STUTTGART airport,2015,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,STUTTGART airport,2016,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,STUTTGART airport,2021,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,STUTTGART airport,2022,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,STUTTGART airport,2023,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BERLIN-TEGEL airport,2006,14,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BERLIN-TEGEL airport,2007,14,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BERLIN-TEGEL airport,2008,14,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BERLIN-TEGEL airport,2009,14,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BERLIN-TEGEL airport,2010,14,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BERLIN-TEGEL airport,2011,14,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BERLIN-TEGEL airport,2012,14,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BERLIN-TEGEL airport,2013,14,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BERLIN-TEGEL airport,2014,14,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BERLIN-TEGEL airport,2015,14,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BERLIN-TEGEL airport,2016,14,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HANNOVER airport,2003,12,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HANNOVER airport,2006,12,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HANNOVER airport,2007,12,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HANNOVER airport,2008,12,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HANNOVER airport,2009,12,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HANNOVER airport,2010,12,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HANNOVER airport,2011,12,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HANNOVER airport,2012,12,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HANNOVER airport,2013,12,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HANNOVER airport,2014,12,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HANNOVER airport,2015,12,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HANNOVER airport,2016,12,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HANNOVER airport,2021,12,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HANNOVER airport,2022,12,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,HANNOVER airport,2023,12,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BILLUND airport,2003,10,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BILLUND airport,2004,10,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BILLUND airport,2006,10,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BILLUND airport,2007,10,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BILLUND airport,2008,10,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BILLUND airport,2009,10,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BILLUND airport,2010,10,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BILLUND airport,2011,10,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BILLUND airport,2012,10,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BILLUND airport,2013,10,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BILLUND airport,2014,10,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BILLUND airport,2015,10,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BILLUND airport,2016,10,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BILLUND airport,2018,10,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BILLUND airport,2019,10,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BILLUND airport,2020,10,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BILLUND airport,2021,10,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BILLUND airport,2022,10,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,BILLUND airport,2023,10,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOBENHAVN/KASTRUP airport,2003,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOBENHAVN/KASTRUP airport,2004,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOBENHAVN/KASTRUP airport,2006,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOBENHAVN/KASTRUP airport,2007,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOBENHAVN/KASTRUP airport,2008,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOBENHAVN/KASTRUP airport,2009,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOBENHAVN/KASTRUP airport,2010,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOBENHAVN/KASTRUP airport,2011,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOBENHAVN/KASTRUP airport,2012,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOBENHAVN/KASTRUP airport,2013,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOBENHAVN/KASTRUP airport,2014,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOBENHAVN/KASTRUP airport,2015,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOBENHAVN/KASTRUP airport,2016,47,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOBENHAVN/KASTRUP airport,2018,53,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOBENHAVN/KASTRUP airport,2019,52,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOBENHAVN/KASTRUP airport,2020,61,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOBENHAVN/KASTRUP airport,2021,60,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOBENHAVN/KASTRUP airport,2022,60,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,KOBENHAVN/KASTRUP airport,2023,60,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LENNART MERI TALLINN airport,2003,5,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LENNART MERI TALLINN airport,2004,5,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LENNART MERI TALLINN airport,2005,5,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LENNART MERI TALLINN airport,2006,5,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LENNART MERI TALLINN airport,2007,3,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LENNART MERI TALLINN airport,2008,9,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LENNART MERI TALLINN airport,2009,9,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LENNART MERI TALLINN airport,2010,9,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LENNART MERI TALLINN airport,2011,9,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LENNART MERI TALLINN airport,2012,9,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LENNART MERI TALLINN airport,2013,9,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LENNART MERI TALLINN airport,2014,9,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LENNART MERI TALLINN airport,2015,9,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LENNART MERI TALLINN airport,2016,9,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LENNART MERI TALLINN airport,2017,9,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LENNART MERI TALLINN airport,2018,9,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LENNART MERI TALLINN airport,2019,9,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LENNART MERI TALLINN airport,2020,9,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,LENNART MERI TALLINN airport,2021,7,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,ATHINAI/ELEFTHERIOS VENIZELOS airport,2007,24,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,ATHINAI/ELEFTHERIOS VENIZELOS airport,2008,25,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,ATHINAI/ELEFTHERIOS VENIZELOS airport,2009,24,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,ATHINAI/ELEFTHERIOS VENIZELOS airport,2010,24,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,ATHINAI/ELEFTHERIOS VENIZELOS airport,2011,24,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,ATHINAI/ELEFTHERIOS VENIZELOS airport,2012,24,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,ATHINAI/ELEFTHERIOS VENIZELOS airport,2013,24,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,ATHINAI/ELEFTHERIOS VENIZELOS airport,2014,24,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,ATHINAI/ELEFTHERIOS VENIZELOS airport,2015,24,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,ATHINAI/ELEFTHERIOS VENIZELOS airport,2016,24,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,ATHINAI/ELEFTHERIOS VENIZELOS airport,2018,24,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,ATHINAI/ELEFTHERIOS VENIZELOS airport,2019,24,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,ATHINAI/ELEFTHERIOS VENIZELOS airport,2020,24,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,ATHINAI/ELEFTHERIOS VENIZELOS airport,2021,24,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,ELEFSIS airport,2003,24,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,ELEFSIS airport,2004,24,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Gates with passenger boarding bridges,ELEFSIS airport,2005,24,,
