route_codes,route,airport1_code,airport1_name,airport2_code,airport2_name,year,measure_type,pas_brd,st_pas,load_factor
PT_LPPT_PL_EPWA,LISBOA AIRPORT ↔ WARSZAWA/CHOPINA AIRPORT,PT_LPPT,LISBOA AIRPORT,PL_EPWA,WARSZAWA/CHOPINA AIRPORT,2023,GENERAL,167416,191184,87.57
PT_LPPT_PL_EPWA,LISBOA AIRPORT ↔ WARSZAWA/CHOPINA AIRPORT,PT_LPPT,LISBOA AIRPORT,PL_EPWA,WARSZAWA/CHOPINA AIRPORT,2024,GENERAL,174489,201731,86.5
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,1996,GENERAL,163668,300785,54.41
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,1997,GENERAL,193223,333726,57.9
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,1998,GENERAL,201533,334593,60.23
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,1999,GENERAL,273141,483374,56.51
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,2002,GENERAL,246523,646170,38.15
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,2003,GENERAL,220827,404885,54.54
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,2004,GENERAL,232597,427593,54.4
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,2005,GENERAL,222383,439770,50.57
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,2006,GENERAL,216525,420552,51.49
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,2007,GENERAL,209359,413504,50.63
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,2008,GENERAL,199721,346898,57.57
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,2009,GENERAL,186492,314074,59.38
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,2010,GENERAL,172331,306666,56.2
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,2011,GENERAL,185444,292281,63.45
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,2012,GENERAL,194784,300485,64.82
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,2013,GENERAL,185823,284991,65.2
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,2014,GENERAL,194541,298018,65.28
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,2015,GENERAL,190117,292885,64.91
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,2016,GENERAL,197193,301456,65.41
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,2017,GENERAL,279808,382068,73.24
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,2018,GENERAL,314733,430854,73.05
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,2019,GENERAL,291614,423651,68.83
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,2020,GENERAL,110255,184490,59.76
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,2021,GENERAL,128490,250108,51.37
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,2022,GENERAL,264701,372409,71.08
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,2023,GENERAL,290752,410815,70.77
PT_LPPT_PT_LPFR,LISBOA AIRPORT ↔ FARO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPFR,FARO AIRPORT,2024,GENERAL,286930,400105,71.71
PT_LPPT_PT_LPHR,LISBOA AIRPORT ↔ HORTA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPHR,HORTA AIRPORT,1998,GENERAL,42051,60901,69.05
PT_LPPT_PT_LPHR,LISBOA AIRPORT ↔ HORTA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPHR,HORTA AIRPORT,1999,GENERAL,58646,83504,70.23
PT_LPPT_PT_LPHR,LISBOA AIRPORT ↔ HORTA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPHR,HORTA AIRPORT,2002,GENERAL,85637,164489,52.06
PT_LPPT_PT_LPHR,LISBOA AIRPORT ↔ HORTA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPHR,HORTA AIRPORT,2003,GENERAL,82221,136301,60.32
PT_LPPT_PT_LPHR,LISBOA AIRPORT ↔ HORTA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPHR,HORTA AIRPORT,2004,GENERAL,88703,146383,60.6
PT_LPPT_PT_LPHR,LISBOA AIRPORT ↔ HORTA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPHR,HORTA AIRPORT,2005,GENERAL,87201,150396,57.98
PT_LPPT_PT_LPHR,LISBOA AIRPORT ↔ HORTA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPHR,HORTA AIRPORT,2006,GENERAL,85448,146576,58.3
PT_LPPT_PT_LPHR,LISBOA AIRPORT ↔ HORTA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPHR,HORTA AIRPORT,2007,GENERAL,83833,146522,57.22
PT_LPPT_PT_LPHR,LISBOA AIRPORT ↔ HORTA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPHR,HORTA AIRPORT,2008,GENERAL,80913,126491,63.97
PT_LPPT_PT_LPHR,LISBOA AIRPORT ↔ HORTA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPHR,HORTA AIRPORT,2009,GENERAL,78573,123170,63.79
PT_LPPT_PT_LPHR,LISBOA AIRPORT ↔ HORTA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPHR,HORTA AIRPORT,2010,GENERAL,78108,122598,63.71
PT_LPPT_PT_LPHR,LISBOA AIRPORT ↔ HORTA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPHR,HORTA AIRPORT,2011,GENERAL,80167,122432,65.48
PT_LPPT_PT_LPHR,LISBOA AIRPORT ↔ HORTA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPHR,HORTA AIRPORT,2016,GENERAL,75177,103273,72.79
PT_LPPT_PT_LPHR,LISBOA AIRPORT ↔ HORTA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPHR,HORTA AIRPORT,2017,GENERAL,79847,113202,70.53
PT_LPPT_PT_LPHR,LISBOA AIRPORT ↔ HORTA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPHR,HORTA AIRPORT,2018,GENERAL,82749,108350,76.37
PT_LPPT_PT_LPHR,LISBOA AIRPORT ↔ HORTA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPHR,HORTA AIRPORT,2019,GENERAL,89607,111043,80.7
PT_LPPT_PT_LPHR,LISBOA AIRPORT ↔ HORTA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPHR,HORTA AIRPORT,2022,GENERAL,87853,114028,77.05
PT_LPPT_PT_LPHR,LISBOA AIRPORT ↔ HORTA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPHR,HORTA AIRPORT,2023,GENERAL,97988,116455,84.14
PT_LPPT_PT_LPHR,LISBOA AIRPORT ↔ HORTA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPHR,HORTA AIRPORT,2024,GENERAL,93333,112507,82.96
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,1996,GENERAL,96407,163707,58.89
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,1997,GENERAL,102996,163822,62.87
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,1998,GENERAL,110673,168627,65.63
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,1999,GENERAL,140569,226399,62.09
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,2002,GENERAL,165062,317668,51.96
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,2003,GENERAL,160286,276639,57.94
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,2004,GENERAL,170997,325870,52.47
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,2005,GENERAL,173177,307961,56.23
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,2006,GENERAL,170341,297370,57.28
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,2007,GENERAL,168612,298670,56.45
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,2008,GENERAL,168113,254608,66.03
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,2009,GENERAL,170187,263851,64.5
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,2010,GENERAL,168533,258507,65.19
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,2011,GENERAL,171672,253065,67.84
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,2012,GENERAL,157542,254938,61.8
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,2013,GENERAL,145745,229724,63.44
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,2014,GENERAL,158061,240387,65.75
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,2015,GENERAL,161102,215875,74.63
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,2016,GENERAL,183566,246095,74.59
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,2017,GENERAL,240886,322296,74.74
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,2018,GENERAL,244054,312789,78.03
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,2019,GENERAL,271868,354684,76.65
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,2020,GENERAL,82646,156873,52.68
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,2021,GENERAL,157718,258726,60.96
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,2022,GENERAL,288331,416086,69.3
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,2023,GENERAL,309733,402408,76.97
PT_LPPT_PT_LPLA,LISBOA AIRPORT ↔ LAJES AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPLA,LAJES AIRPORT,2024,GENERAL,323773,405109,79.92
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,1996,GENERAL,611406,926652,65.98
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,1997,GENERAL,627745,884033,71.01
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,1998,GENERAL,709869,1010173,70.27
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,1999,GENERAL,754216,1102682,68.4
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,2002,GENERAL,832141,1818201,45.77
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,2003,GENERAL,782468,1377152,56.82
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,2004,GENERAL,814874,1351629,60.29
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,2005,GENERAL,833678,1510490,55.19
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,2006,GENERAL,811664,1419299,57.19
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,2007,GENERAL,781173,1318692,59.24
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,2008,GENERAL,755570,1160341,65.12
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,2009,GENERAL,889064,1282966,69.3
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,2010,GENERAL,853857,1246398,68.51
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,2011,GENERAL,798620,1069214,74.69
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,2012,GENERAL,739739,949243,77.93
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,2013,GENERAL,775252,977542,79.31
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,2014,GENERAL,804561,971541,82.81
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,2015,GENERAL,812930,995979,81.62
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,2016,GENERAL,874138,1084189,80.63
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,2017,GENERAL,945858,1157195,81.74
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,2018,GENERAL,995920,1214358,82.01
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,2019,GENERAL,1010472,1242333,81.34
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,2020,GENERAL,384112,587450,65.39
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,2021,GENERAL,630427,855814,73.66
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,2022,GENERAL,1223466,1482395,82.53
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,2023,GENERAL,1350952,1589815,84.98
PT_LPPT_PT_LPMA,LISBOA AIRPORT ↔ MADEIRA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPMA,MADEIRA AIRPORT,2024,GENERAL,1397270,1591386,87.8
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,1996,GENERAL,206962,310413,66.67
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,1997,GENERAL,220846,310933,71.03
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,1998,GENERAL,263602,363483,72.52
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,1999,GENERAL,273308,375770,72.73
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,2002,GENERAL,312204,471881,66.16
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,2003,GENERAL,294457,473613,62.17
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,2004,GENERAL,321811,558307,57.64
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,2005,GENERAL,308282,519488,59.34
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,2006,GENERAL,303022,479896,63.14
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,2007,GENERAL,310056,520835,59.53
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,2008,GENERAL,301441,417317,72.23
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,2009,GENERAL,282182,395500,71.35
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,2010,GENERAL,285492,379395,75.25
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,2011,GENERAL,267576,342622,78.1
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,2012,GENERAL,260869,349299,74.68
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,2013,GENERAL,238144,305041,78.07
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,2014,GENERAL,238430,296945,80.29
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,2015,GENERAL,413634,504610,81.97
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,2016,GENERAL,518562,626719,82.74
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,2017,GENERAL,705372,862026,81.83
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,2018,GENERAL,679602,820975,82.78
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,2019,GENERAL,739607,897433,82.41
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,2020,GENERAL,259042,515270,50.27
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,2021,GENERAL,500562,735077,68.1
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,2022,GENERAL,794851,1013579,78.42
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,2023,GENERAL,934835,1111471,84.11
PT_LPPT_PT_LPPD,LISBOA AIRPORT ↔ PONTA DELGADA AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPD,PONTA DELGADA AIRPORT,2024,GENERAL,933623,1085212,86.03
PT_LPPT_PT_LPPR,LISBOA AIRPORT ↔ PORTO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPR,PORTO AIRPORT,1996,GENERAL,677530,1196942,56.61
PT_LPPT_PT_LPPR,LISBOA AIRPORT ↔ PORTO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPR,PORTO AIRPORT,1997,GENERAL,730207,1271064,57.45
PT_LPPT_PT_LPPR,LISBOA AIRPORT ↔ PORTO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPR,PORTO AIRPORT,1998,GENERAL,863270,1550688,55.67
PT_LPPT_PT_LPPR,LISBOA AIRPORT ↔ PORTO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPR,PORTO AIRPORT,1999,GENERAL,968283,1766503,54.81
PT_LPPT_PT_LPPR,LISBOA AIRPORT ↔ PORTO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPR,PORTO AIRPORT,2002,GENERAL,614152,1432084,42.89
PT_LPPT_PT_LPPR,LISBOA AIRPORT ↔ PORTO AIRPORT,PT_LPPT,LISBOA AIRPORT,PT_LPPR,PORTO AIRPORT,2003,GENERAL,590669,1092491,54.07
